ID,kraken_present,ls,beta,tau
303,0,1.1515949964523315,0.19254331290721893,0.029711231589317322
304,0,1.4721498489379883,0.29316723346710205,0.0695469006896019
305,0,1.3292498588562012,0.1781020611524582,0.0445854477584362
306,0,0.9983767867088318,0.21550436317920685,0.0421050488948822
307,0,1.0035417079925537,0.21002750098705292,0.036970194429159164
308,0,1.2726033926010132,0.23896756768226624,0.053750135004520416
309,0,1.0536469221115112,0.2589268982410431,0.03436759486794472
310,0,1.1461268663406372,0.04907994344830513,0.050236545503139496
311,0,1.7033677101135254,0.03698035329580307,0.04560783505439758
312,0,1.2837852239608765,-0.0287456177175045,0.06372344493865967
313,0,1.0419260263442993,0.22925250232219696,0.03956642746925354
314,0,1.0755594968795776,0.06564783304929733,0.035650692880153656
315,0,1.0858876705169678,0.008624663576483727,0.03769722208380699
316,0,1.2430108785629272,-0.05995279923081398,0.07600627094507217
317,0,1.06489098072052,0.023412225767970085,0.04252700135111809
318,0,1.3446892499923706,0.0802650898694992,0.043433524668216705
319,0,1.183669924736023,0.17510804533958435,0.032654065638780594
320,0,0.8714668154716492,0.2268497347831726,0.048473041504621506
321,0,1.093562364578247,0.18384356796741486,0.04425123706459999
322,0,1.1100051403045654,0.16337575018405914,0.03669626638293266
323,0,1.366879940032959,0.03488483652472496,0.043974731117486954
324,0,0.9478387236595154,0.3309616148471832,0.03392793610692024
325,0,0.819178581237793,-0.062372226268053055,0.07104255259037018
326,0,1.0531028509140015,0.06886859983205795,0.05641257390379906
327,0,1.3216198682785034,0.021710386499762535,0.04749096930027008
328,0,0.9720649123191833,0.17050911486148834,0.06462763994932175
329,0,0.9933037757873535,0.12538908421993256,0.042756009846925735
330,0,1.1603851318359375,0.044626038521528244,0.05049367994070053
331,0,1.1837389469146729,0.029861221089959145,0.044733867049217224
332,0,0.8157026171684265,0.09224329888820648,0.04809559881687164
333,0,0.8665396571159363,0.3212890923023224,0.016903243958950043
334,0,1.533235788345337,0.14486892521381378,0.042263321578502655
336,0,1.42009437084198,-0.04827005788683891,0.03015771321952343
337,0,1.2233004570007324,0.06621749699115753,0.04758385941386223
338,0,0.8643673062324524,0.14929962158203125,0.08479849249124527
340,0,1.1942328214645386,0.08897814154624939,0.0484473779797554
341,0,1.075701117515564,-0.08485570549964905,0.060624655336141586
342,0,1.951407551765442,-0.01610064134001732,0.03070393018424511
343,0,1.2707353830337524,0.08952302485704422,0.04248984158039093
344,0,0.7811801433563232,0.323756605386734,0.04003676027059555
346,0,1.201505184173584,-0.07356328517198563,0.054225459694862366
347,0,1.1450839042663574,0.1769435852766037,0.04379885271191597
348,0,0.9449878334999084,0.02275335229933262,0.029493380337953568
350,0,1.4671474695205688,-0.07786089926958084,0.042436517775058746
351,0,1.3935424089431763,0.01690167374908924,0.036037325859069824
352,0,0.8734851479530334,0.2589447498321533,0.028712982311844826
353,0,0.9293548464775085,0.22168782353401184,0.056027065962553024
354,0,0.8067321181297302,0.2228301465511322,0.07991963624954224
355,0,0.8634766340255737,0.07754069566726685,0.09931683540344238
356,0,1.2106705904006958,0.048926081508398056,0.04395611584186554
357,0,1.4567480087280273,0.040561940521001816,0.023235904052853584
358,0,0.9930423498153687,0.20558281242847443,0.04663333296775818
359,0,1.1683886051177979,0.011393853463232517,0.0396805964410305
361,0,1.2818101644515991,0.2305554747581482,0.047098249197006226
362,0,1.3180058002471924,0.2065691500902176,0.03128616511821747
363,0,0.8691508769989014,0.23194146156311035,0.027702542021870613
364,0,0.8520002365112305,0.2300422489643097,0.044724635779857635
365,0,1.7511217594146729,0.0016014036955311894,0.061985719949007034
367,0,0.8856683373451233,0.2369406521320343,0.046888288110494614
368,0,1.2370128631591797,0.3092208504676819,0.03367527574300766
369,0,1.1323639154434204,0.2036067098379135,0.04219316318631172
371,0,1.0385068655014038,0.21127721667289734,0.0329679511487484
372,0,0.8409502506256104,0.32287541031837463,0.03407033532857895
373,0,1.1845319271087646,0.1012931764125824,0.05071739852428436
374,0,1.208302617073059,0.15680332481861115,0.04975401237607002
375,0,1.2760885953903198,0.2322589010000229,0.04841126874089241
376,0,1.18764066696167,-0.02899739518761635,0.05823121592402458
377,0,0.7704049944877625,0.15683385729789734,0.029628127813339233
378,0,1.2477022409439087,-0.01003506314009428,0.03563205897808075
379,0,1.073655605316162,0.2330731600522995,0.04503219202160835
380,0,1.0847645998001099,0.13725298643112183,0.03854942321777344
381,0,1.1775161027908325,0.024790368974208832,0.03338727727532387
382,0,0.8130749464035034,0.11672313511371613,0.08374493569135666
383,0,0.795629620552063,0.001960732275620103,0.03605857118964195
384,0,1.0698233842849731,-0.0742664709687233,0.06899946928024292
385,0,1.1390435695648193,0.0552884116768837,0.05706942081451416
386,0,0.819187581539154,0.3148444592952728,0.04218858852982521
387,0,1.3848870992660522,0.23832747340202332,0.047341130673885345
388,0,1.1421738862991333,0.18722757697105408,0.029248282313346863
389,0,1.2638380527496338,0.20068033039569855,0.058324847370386124
390,0,1.162572979927063,0.17068079113960266,0.046874791383743286
391,0,0.8705008029937744,-0.06356669962406158,0.051198527216911316
392,0,0.897524356842041,0.048151321709156036,0.04463578388094902
393,0,1.1737273931503296,0.11501199007034302,0.05397244542837143
394,0,1.4011870622634888,0.16890278458595276,0.0641002357006073
395,0,0.9272928237915039,-0.025620631873607635,0.05216284841299057
396,0,1.0580286979675293,0.10383614897727966,0.06548530608415604
397,0,1.3946796655654907,0.06782618910074234,0.041488055139780045
398,0,1.0171706676483154,0.23241883516311646,0.04405179247260094
399,0,0.9259135723114014,0.19443054497241974,0.0690690353512764
400,0,1.078449010848999,0.23726655542850494,0.06817957013845444
401,0,1.0546255111694336,0.10058987140655518,0.04237503185868263
402,0,0.8270536661148071,-0.08196738362312317,0.055156830698251724
403,0,0.9224341511726379,0.2639203369617462,0.029522927477955818
404,0,1.035910964012146,0.2858566343784332,0.046107299625873566
405,0,0.993464469909668,0.14172406494617462,0.032807718962430954
407,0,1.1382789611816406,0.012398815713822842,0.07524345070123672
408,0,1.0344715118408203,0.22244800627231598,0.042554985731840134
409,0,1.380537986755371,0.016246577724814415,0.0271293967962265
410,0,0.8086838126182556,0.33231812715530396,0.05300780013203621
412,0,0.9343809485435486,0.20029217004776,0.03089405782520771
413,0,1.198075532913208,0.11884705722332001,0.04661671444773674
414,0,1.1470956802368164,0.15525300800800323,0.03932526707649231
415,0,0.8939511179924011,0.3023427724838257,0.06190475448966026
416,0,1.228061318397522,0.055180396884679794,0.05984179675579071
417,0,0.8839989304542542,0.11175758391618729,0.07838110625743866
418,0,1.1103757619857788,-0.08720916509628296,0.065802663564682
419,0,1.0007150173187256,-0.004987654741853476,0.07960613816976547
420,0,0.8414064049720764,-0.0005165219190530479,0.05986668914556503
421,0,1.1677374839782715,0.01507069356739521,0.057055775076150894
422,0,1.1777632236480713,0.07114073634147644,0.03750991076231003
424,0,1.0510540008544922,-0.052960898727178574,0.06012144684791565
425,0,1.3234572410583496,0.14033293724060059,0.03574671223759651
426,0,0.9448535442352295,0.219659224152565,0.04002859443426132
428,0,0.9906618595123291,0.09788437932729721,0.05791601166129112
429,0,1.3753527402877808,0.012405467219650745,0.031714729964733124
430,0,1.5520421266555786,0.19283679127693176,0.07784240692853928
431,0,0.6672862768173218,0.01790708117187023,0.039305709302425385
432,0,0.8219940662384033,0.10768083482980728,0.04624878987669945
433,0,0.8694108128547668,0.03917095810174942,0.049058157950639725
434,0,1.0721569061279297,0.20940415561199188,0.04279261827468872
435,0,1.175266146659851,0.03685375675559044,0.03490009158849716
436,0,1.226283311843872,0.22149470448493958,0.03897455707192421
437,0,1.1647018194198608,0.12593935430049896,0.05680149048566818
438,0,1.390379548072815,0.04283153638243675,0.03290880471467972
439,0,1.129075050354004,0.18325239419937134,0.0422385036945343
440,0,0.823201596736908,-0.003243253333494067,0.05116681754589081
441,0,0.969876766204834,0.043433088809251785,0.05253910273313522
442,0,1.0234099626541138,-0.07432059198617935,0.024673931300640106
443,0,1.0612777471542358,-0.38961780071258545,0.09615037590265274
444,0,0.9904398322105408,0.22229503095149994,0.021826058626174927
445,0,1.012548804283142,0.2753283977508545,0.032711755484342575
446,0,1.5995821952819824,0.05074688047170639,0.05079749971628189
447,0,1.3000071048736572,-0.014345773495733738,0.05344298109412193
448,0,1.0169026851654053,0.030229676514863968,0.0370013602077961
449,0,0.8493542671203613,0.17899282276630402,0.07726827263832092
450,0,1.03169584274292,0.2963040769100189,0.05739837884902954
451,0,1.3076571226119995,0.012431897222995758,0.052022576332092285
452,0,1.1381452083587646,-0.013221554458141327,0.0367702916264534
453,0,0.848621129989624,0.31668099761009216,0.03578741475939751
454,0,1.1549975872039795,0.26454371213912964,0.02319629304111004
455,0,1.0904711484909058,0.2178434282541275,0.050439219921827316
456,0,0.9173268675804138,0.272858589887619,0.04618492349982262
457,0,0.9190611243247986,0.21032826602458954,0.047187238931655884
458,0,0.7393563389778137,0.2650730609893799,0.039861660450696945
459,0,1.0828908681869507,0.06808406114578247,0.05456779524683952
460,0,1.22683584690094,0.06992077082395554,0.03979899361729622
